hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",10,2,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,1,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,2,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,2,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,2,CUSHION,PINC
hithadhoo_corner,"1°47'59.2""N 73°24'38.0""E",10,2,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,2,CUSHION,PINC
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,2,CUSHION,PINC
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,2,CUSHION,PINC
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,1,CUSHION,PINC,,olhuveli_corner,"1°48'21.2""N 73°25'20.5""E",15,2,CUSHION,PINC
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,2,CUSHION,PINC,,Coral feeder,45,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,2,CUSHION,PINC,,Commercial,3,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,2,CUSHION,PINC,,Ecological,6,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",10,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,GC,MAX,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,GC,MAX,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,1,GC,SQ,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,CUSHION,PINC,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,GC,MAX,,,,,,,
hithadhoo_inside,"1°48'05.6""N 73°24'14.6""E",5,2,GC,MAX,,,,,,,
hithadhoo_West,,15,1,SEA,LOLLY,,,,,,,
hithadhoo_West,,15,2,SEA,PINC,,,,,,,
hithadhoo_West,,15,2,GC,SQ,,,,,,,
hithadhoo_West,,10,2,SEA,LOLLY,,,,,,,
hithadhoo_West,,10,1,SEA,LOLLY,,,,,,,
hithadhoo_West,,10,2,GC,MAX,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Importance,Count,,,,,,,,,,,
Coral feeder,86,,,,,,,,,,,
Commercial,4,,,,,,,,,,,
Ecological,7,,,,,,,,,,,
