"","Site.id","Site.name","Family","Species","count","year","reef.type","Status"
"455","MI","Maavah inside","EMP","G.MIC",1,"2021/22","inside","COM"
"456","MI","Maavah inside","EMP","HAR",1,"2021/22","inside","COM"
"457","MI","Maavah inside","EMP","MONO",7,"2021/22","inside","COM"
"458","MI","Maavah inside","GRO","ARE",25,"2021/22","inside","COM"
"459","MI","Maavah inside","GRO","ARG",14,"2021/22","inside","COM"
"460","MI","Maavah inside","GRO","LEA",1,"2021/22","inside","COM"
"461","MI","Maavah inside","GRO","LEU",6,"2021/22","inside","COM"
"462","MI","Maavah inside","GRO","LOU",1,"2021/22","inside","COM"
"463","MI","Maavah inside","GRO","ROG",13,"2021/22","inside","COM"
"464","MI","Maavah inside","GRO","SEX",1,"2021/22","inside","COM"
"465","MI","Maavah inside","GRO","SON",1,"2021/22","inside","COM"
"466","MI","Maavah inside","GRO","SPIL",1,"2021/22","inside","COM"
"467","MI","Maavah inside","SNAP","BLACK",11,"2021/22","inside","COM"
"468","MI","Maavah inside","SNAP","GIB",5,"2021/22","inside","COM"
"469","MI","Maavah inside","SNAP","IND2",1,"2021/22","inside","COM"
"470","MI","Maavah inside","SNAP","MID",1,"2021/22","inside","COM"
"471","MI","Maavah inside","SNAP","RED",6,"2021/22","inside","COM"
"472","MO","Maavah outside","EMP","MONO",6,"2021/22","outside","COM"
"473","MO","Maavah outside","GRO","ARG",15,"2021/22","outside","COM"
"474","MO","Maavah outside","GRO","FAS",2,"2021/22","outside","COM"
"475","MO","Maavah outside","GRO","MIN",1,"2021/22","outside","COM"
"476","MO","Maavah outside","GRO","ROG",3,"2021/22","outside","COM"
"477","MO","Maavah outside","GRO","SEX",8,"2021/22","outside","COM"
"478","MO","Maavah outside","SNAP","CHEK",2,"2021/22","outside","COM"
"479","MO","Maavah outside","SNAP","FUL",13,"2021/22","outside","COM"
"480","MO","Maavah outside","SNAP","GIB",400,"2021/22","outside","COM"
"481","MO","Maavah outside","SNAP","MID",50,"2021/22","outside","COM"
"482","MO","Maavah outside","SNAP","RED",7,"2021/22","outside","COM"
"483","OC","Olhuveli corner","EMP","MONO",1,"2021/22","channel","COM"
"484","OC","Olhuveli corner","GRO","ARG",6,"2021/22","channel","COM"
"485","OC","Olhuveli corner","GRO","LEA",1,"2021/22","channel","COM"
"486","OC","Olhuveli corner","GRO","MEL",1,"2021/22","channel","COM"
"487","OC","Olhuveli corner","GRO","ROG",2,"2021/22","channel","COM"
"488","OC","Olhuveli corner","GRO","SEX",23,"2021/22","channel","COM"
"489","OC","Olhuveli corner","SNAP","FUR",1,"2021/22","channel","COM"
"490","OC","Olhuveli corner","SNAP","MID",5,"2021/22","channel","COM"
"491","OI","Olhutholhu inside","GRO","ARE",2,"2021/22","inside","COM"
"492","OI","Olhutholhu inside","GRO","LEA",1,"2021/22","inside","COM"
"493","OI","Olhutholhu inside","GRO","ROG",1,"2021/22","inside","COM"
"494","OI","Olhutholhu inside","SNAP","GIB",1,"2021/22","inside","COM"
"495","OI","Olhutholhu inside","SNAP","MONO",4,"2021/22","inside","COM"
"496","OR","Olhuveli reef","EMP","AUR",3,"2021/22","inside","COM"
"497","OR","Olhuveli reef","EMP","ERY",1,"2021/22","inside","COM"
"498","OR","Olhuveli reef","EMP","MONO",14,"2021/22","inside","COM"
"499","OR","Olhuveli reef","EMP","OLI",1,"2021/22","inside","COM"
"500","OR","Olhuveli reef","GRO","ARE",2,"2021/22","inside","COM"
"501","OR","Olhuveli reef","GRO","ARG",2,"2021/22","inside","COM"
"502","OR","Olhuveli reef","GRO","COE",3,"2021/22","inside","COM"
"503","OR","Olhuveli reef","GRO","ROG",9,"2021/22","inside","COM"
"504","OR","Olhuveli reef","GRO","SPIL",2,"2021/22","inside","COM"
"505","OR","Olhuveli reef","SNAP","FUL",2,"2021/22","inside","COM"
"506","OR","Olhuveli reef","SNAP","IND",1,"2021/22","inside","COM"
"507","PT","Pink thila","EMP","MONO",4,"2021/22","thila","COM"
"508","PT","Pink thila","GRO","ARG",4,"2021/22","thila","COM"
"509","PT","Pink thila","GRO","BOE",1,"2021/22","thila","COM"
"510","PT","Pink thila","GRO","LEU",2,"2021/22","thila","COM"
"511","PT","Pink thila","SNAP","FUL",4,"2021/22","thila","COM"
"512","PT","Pink thila","SNAP","IND",2,"2021/22","thila","COM"
"513","PT","Pink thila","SNAP","MONOS",8,"2021/22","thila","COM"
"514","PT","Pink thila","SNAP","RED",1,"2021/22","thila","COM"
"515","RDH","Rahdhashuhaa","EMP","AUR",1,"2021/22","thila","COM"
"516","RDH","Rahdhashuhaa","EMP","GIB",2,"2021/22","thila","COM"
"517","RDH","Rahdhashuhaa","EMP","IND2",96,"2021/22","thila","COM"
"518","RDH","Rahdhashuhaa","EMP","KAS",3,"2021/22","thila","COM"
"519","RDH","Rahdhashuhaa","EMP","MONO",24,"2021/22","thila","COM"
"520","RDH","Rahdhashuhaa","GRO","ALBO",5,"2021/22","thila","COM"
"521","RDH","Rahdhashuhaa","GRO","ARE",13,"2021/22","thila","COM"
"522","RDH","Rahdhashuhaa","GRO","ARG",9,"2021/22","thila","COM"
"523","RDH","Rahdhashuhaa","GRO","BOE",1,"2021/22","thila","COM"
"524","RDH","Rahdhashuhaa","GRO","FAS",1,"2021/22","thila","COM"
"525","RDH","Rahdhashuhaa","GRO","LEO",3,"2021/22","thila","COM"
"526","RDH","Rahdhashuhaa","GRO","LEU",3,"2021/22","thila","COM"
"527","RDH","Rahdhashuhaa","GRO","LOU",11,"2021/22","thila","COM"
"528","RDH","Rahdhashuhaa","GRO","MIN",1,"2021/22","thila","COM"
"529","RDH","Rahdhashuhaa","GRO","POL",1,"2021/22","thila","COM"
"530","RDH","Rahdhashuhaa","GRO","ROG",24,"2021/22","thila","COM"
"531","RDH","Rahdhashuhaa","GRO","SEX",14,"2021/22","thila","COM"
"532","RDH","Rahdhashuhaa","SNAP","IND2",84,"2021/22","thila","COM"
