"","Site.id","Site.name","Family","Species","count","year","reef.type","Status"
"688","MI","Maavah inside","PAR","DUSKY",37,"2021/22","inside","ECO"
"689","MI","Maavah inside","PAR","FRENATUS",2,"2021/22","inside","ECO"
"690","MI","Maavah inside","PAR","GFACE",26,"2021/22","inside","ECO"
"691","MI","Maavah inside","PAR","SORDID",140,"2021/22","inside","ECO"
"692","MI","Maavah inside","TRIG","STR",24,"2021/22","inside","ECO"
"693","MO","Maavah outside","BUT","CIT",8,"2021/22","outside","ECO"
"694","MO","Maavah outside","BUT","COL",3,"2021/22","outside","ECO"
"695","MO","Maavah outside","BUT","GUT",5,"2021/22","outside","ECO"
"696","MO","Maavah outside","BUT","KLE",10,"2021/22","outside","ECO"
"697","MO","Maavah outside","BUT","LN",5,"2021/22","outside","ECO"
"698","MO","Maavah outside","BUT","LUN",2,"2021/22","outside","ECO"
"699","MO","Maavah outside","BUT","MEY",3,"2021/22","outside","ECO"
"700","MO","Maavah outside","BUT","PHA",1,"2021/22","outside","ECO"
"701","MO","Maavah outside","PAR","3COLOR",2,"2021/22","outside","ECO"
"702","MO","Maavah outside","PAR","GFACE",4,"2021/22","outside","ECO"
"703","MO","Maavah outside","PAR","SHEEPHEAD",17,"2021/22","outside","ECO"
"704","MO","Maavah outside","PAR","SORDID",18,"2021/22","outside","ECO"
"705","MO","Maavah outside","TRIG","IND",17,"2021/22","outside","ECO"
"706","MO","Maavah outside","TRIG","STR",4,"2021/22","outside","ECO"
"707","MO","Maavah outside","TRIG","SUFB",12,"2021/22","outside","ECO"
"708","MO","Maavah outside","TRIG","SUFC",1,"2021/22","outside","ECO"
"709","OC","Olhuveli corner","BUT","AUR",2,"2021/22","channel","ECO"
"710","OC","Olhuveli corner","BUT","CIT",9,"2021/22","channel","ECO"
"711","OC","Olhuveli corner","BUT","COL",4,"2021/22","channel","ECO"
"712","OC","Olhuveli corner","BUT","GUT",11,"2021/22","channel","ECO"
"713","OC","Olhuveli corner","BUT","KLE",12,"2021/22","channel","ECO"
"714","OC","Olhuveli corner","BUT","LN",1,"2021/22","channel","ECO"
"715","OC","Olhuveli corner","BUT","LUN",4,"2021/22","channel","ECO"
"716","OC","Olhuveli corner","BUT","MASK",1,"2021/22","channel","ECO"
"717","OC","Olhuveli corner","BUT","PHA",1,"2021/22","channel","ECO"
"718","OC","Olhuveli corner","BUT","TFT",2,"2021/22","channel","ECO"
"719","OC","Olhuveli corner","BUT","XAN",3,"2021/22","channel","ECO"
"720","OC","Olhuveli corner","PAR","3COLOR",10,"2021/22","channel","ECO"
"721","OC","Olhuveli corner","PAR","BARTAIL",1,"2021/22","channel","ECO"
"722","OC","Olhuveli corner","PAR","BLUEBAR",2,"2021/22","channel","ECO"
"723","OC","Olhuveli corner","PAR","DUSKY",5,"2021/22","channel","ECO"
"724","OC","Olhuveli corner","PAR","ECLIPSE",1,"2021/22","channel","ECO"
"725","OC","Olhuveli corner","PAR","EMBER",15,"2021/22","channel","ECO"
"726","OC","Olhuveli corner","PAR","FRENATUS",5,"2021/22","channel","ECO"
"727","OC","Olhuveli corner","PAR","GFACE",1,"2021/22","channel","ECO"
"728","OC","Olhuveli corner","PAR","ROSY",3,"2021/22","channel","ECO"
"729","OC","Olhuveli corner","PAR","SCABER",1,"2021/22","channel","ECO"
"730","OC","Olhuveli corner","PAR","SHEEPHEAD",5,"2021/22","channel","ECO"
"731","OC","Olhuveli corner","PAR","SORDID",4,"2021/22","channel","ECO"
"732","OC","Olhuveli corner","TRIG","CLN",5,"2021/22","channel","ECO"
"733","OC","Olhuveli corner","TRIG","IND",6,"2021/22","channel","ECO"
"734","OC","Olhuveli corner","TRIG","STR",7,"2021/22","channel","ECO"
"735","OC","Olhuveli corner","TRIG","SUFB",11,"2021/22","channel","ECO"
"736","OI","Olhutholhu inside","BUT","AUR",4,"2021/22","inside","ECO"
"737","OI","Olhutholhu inside","BUT","FAL",6,"2021/22","inside","ECO"
"738","OI","Olhutholhu inside","BUT","KLE",3,"2021/22","inside","ECO"
"739","OI","Olhutholhu inside","BUT","MEY",1,"2021/22","inside","ECO"
"740","OI","Olhutholhu inside","BUT","TFT",7,"2021/22","inside","ECO"
"741","OI","Olhutholhu inside","BUT","TRI",12,"2021/22","inside","ECO"
"742","OI","Olhutholhu inside","PAR","3 COLOR",1,"2021/22","inside","ECO"
"743","OI","Olhutholhu inside","PAR","DUSKY",18,"2021/22","inside","ECO"
"744","OI","Olhutholhu inside","PAR","EMBER",3,"2021/22","inside","ECO"
"745","OI","Olhutholhu inside","PAR","L NOSE",1,"2021/22","inside","ECO"
"746","OI","Olhutholhu inside","PAR","ROSY",4,"2021/22","inside","ECO"
"747","OI","Olhutholhu inside","PAR","SHEEPHEAD",1,"2021/22","inside","ECO"
"748","OI","Olhutholhu inside","PAR","SORDID",40,"2021/22","inside","ECO"
"749","OI","Olhutholhu inside","TRIG","STR",2,"2021/22","inside","ECO"
"750","OR","Olhuveli reef","BUT","AUR",1,"2021/22","inside","ECO"
"751","OR","Olhuveli reef","BUT","FAL",2,"2021/22","inside","ECO"
"752","OR","Olhuveli reef","BUT","LN",2,"2021/22","inside","ECO"
"753","OR","Olhuveli reef","BUT","LUN",6,"2021/22","inside","ECO"
"754","OR","Olhuveli reef","BUT","MEL",1,"2021/22","inside","ECO"
"755","OR","Olhuveli reef","BUT","MEY",4,"2021/22","inside","ECO"
"756","OR","Olhuveli reef","BUT","PHA",2,"2021/22","inside","ECO"
"757","OR","Olhuveli reef","BUT","TFT",4,"2021/22","inside","ECO"
"758","OR","Olhuveli reef","BUT","TRI",3,"2021/22","inside","ECO"
"759","OR","Olhuveli reef","BUT","VEGA",1,"2021/22","inside","ECO"
"760","OR","Olhuveli reef","BUT","XAN",8,"2021/22","inside","ECO"
"761","OR","Olhuveli reef","PAR","BARTAIL",1,"2021/22","inside","ECO"
"762","OR","Olhuveli reef","PAR","BLUBAR",1,"2021/22","inside","ECO"
"763","OR","Olhuveli reef","PAR","DUSKY",17,"2021/22","inside","ECO"
"764","OR","Olhuveli reef","PAR","G FACE",1,"2021/22","inside","ECO"
"765","OR","Olhuveli reef","PAR","SHEEPHEAD",5,"2021/22","inside","ECO"
"766","OR","Olhuveli reef","PAR","SORDID",21,"2021/22","inside","ECO"
"767","OR","Olhuveli reef","PAR","SORID",40,"2021/22","inside","ECO"
"768","OR","Olhuveli reef","PAR","SQ",1,"2021/22","inside","ECO"
"769","OR","Olhuveli reef","TRIG","STR",7,"2021/22","inside","ECO"
"770","OR","Olhuveli reef","TRIG","SUFB",1,"2021/22","inside","ECO"
"771","PT","Pink thila","BUT","COL",2,"2021/22","thila","ECO"
"772","PT","Pink thila","BUT","GUT",4,"2021/22","thila","ECO"
"773","PT","Pink thila","BUT","KLE",3,"2021/22","thila","ECO"
"774","PT","Pink thila","BUT","LN",3,"2021/22","thila","ECO"
"775","PT","Pink thila","BUT","MADA",2,"2021/22","thila","ECO"
"776","PT","Pink thila","BUT","MEL",3,"2021/22","thila","ECO"
"777","PT","Pink thila","BUT","PHA",5,"2021/22","thila","ECO"
"778","PT","Pink thila","BUT","TFT",3,"2021/22","thila","ECO"
"779","PT","Pink thila","BUT","TRI",7,"2021/22","thila","ECO"
"780","PT","Pink thila","BUT","VLN",2,"2021/22","thila","ECO"
"781","PT","Pink thila","PAR","DUSKY",19,"2021/22","thila","ECO"
"782","PT","Pink thila","PAR","EMBER",8,"2021/22","thila","ECO"
"783","PT","Pink thila","PAR","SHEEPHEAD",2,"2021/22","thila","ECO"
"784","PT","Pink thila","PAR","SORDID",9,"2021/22","thila","ECO"
"785","PT","Pink thila","TRIG","STR",1,"2021/22","thila","ECO"
"786","RDH","Rahdhashuhaa","BUT","AUR",1,"2021/22","thila","ECO"
"787","RDH","Rahdhashuhaa","BUT","COL",1,"2021/22","thila","ECO"
"788","RDH","Rahdhashuhaa","BUT","FAL",2,"2021/22","thila","ECO"
"789","RDH","Rahdhashuhaa","BUT","GUT",13,"2021/22","thila","ECO"
"790","RDH","Rahdhashuhaa","BUT","KLE",14,"2021/22","thila","ECO"
"791","RDH","Rahdhashuhaa","BUT","LN",10,"2021/22","thila","ECO"
"792","RDH","Rahdhashuhaa","BUT","MADA",7,"2021/22","thila","ECO"
"793","RDH","Rahdhashuhaa","BUT","MEY",7,"2021/22","thila","ECO"
"794","RDH","Rahdhashuhaa","BUT","PYR",1,"2021/22","thila","ECO"
"795","RDH","Rahdhashuhaa","BUT","TFT",12,"2021/22","thila","ECO"
"796","RDH","Rahdhashuhaa","BUT","TRI",22,"2021/22","thila","ECO"
"797","RDH","Rahdhashuhaa","BUT","VLN",6,"2021/22","thila","ECO"
"798","RDH","Rahdhashuhaa","BUT","XAN",1,"2021/22","thila","ECO"
"799","RDH","Rahdhashuhaa","PAR","3COLOR",7,"2021/22","thila","ECO"
"800","RDH","Rahdhashuhaa","PAR","BLUEBAR",1,"2021/22","thila","ECO"
"801","RDH","Rahdhashuhaa","PAR","DUSKY",38,"2021/22","thila","ECO"
"802","RDH","Rahdhashuhaa","PAR","ECLIPSE",3,"2021/22","thila","ECO"
"803","RDH","Rahdhashuhaa","PAR","ECLISPSE",1,"2021/22","thila","ECO"
"804","RDH","Rahdhashuhaa","PAR","FRENATUS",1,"2021/22","thila","ECO"
"805","RDH","Rahdhashuhaa","PAR","SCABER",2,"2021/22","thila","ECO"
"806","RDH","Rahdhashuhaa","PAR","SORDID",98,"2021/22","thila","ECO"
"807","RDH","Rahdhashuhaa","TRIG","STR",23,"2021/22","thila","ECO"
"808","RDH","Rahdhashuhaa","TRIG","SUFB",11,"2021/22","thila","ECO"
